year,effort_no,Treatment,length_cm,weight_kg,girth_mm
2019,2,3.50 in,61,NA,NA
2019,2,3.50 in,60,NA,NA
2019,2,3.50 in,53,NA,NA
2019,2,3.50 in,56,NA,NA
2019,2,3.50 in,55,NA,NA
2019,2,3.50 in,53,NA,NA
2019,2,3.50 in,54,NA,NA
2019,2,3.50 in,48,NA,NA
2019,2,3.50 in,50,NA,NA
2019,2,3.50 in,52,NA,NA
2019,2,3.50 in,48,NA,NA
2019,2,3.75 in,59,NA,NA
2019,2,3.75 in,55,NA,NA
2019,2,3.75 in,63,NA,NA
2019,2,3.75 in,71,3.4,320
2019,2,3.75 in,60,NA,NA
2019,2,3.75 in,61,NA,NA
2019,2,3.75 in,51,NA,NA
2019,2,3.75 in,57,NA,NA
2019,2,3.75 in,57,NA,NA
2019,2,3.75 in,61,NA,NA
2019,2,3.75 in,51,NA,NA
2019,2,3.75 in,50,NA,NA
2019,2,3.75 in,60,NA,NA
2019,2,4.00 in,54,NA,NA
2019,2,4.00 in,57,NA,NA
2019,2,4.00 in,54,NA,NA
2019,2,4.00 in,47,NA,NA
2019,2,4.00 in,44,NA,NA
2019,2,Control,72,3.54,320
2019,2,Control,45,NA,NA
2019,2,Control,66,NA,NA
2019,2,Control,58,NA,NA
2019,2,Control,65,NA,NA
2019,2,Control,57,NA,NA
2019,2,Control,55,NA,NA
2019,2,Control,49,NA,NA
2019,2,Control,69,NA,NA
2019,2,Control,62,NA,NA
2019,2,Control,61,NA,NA
2019,2,Control,55,NA,NA
2019,2,Control,51,NA,NA
2019,2,Control,59,NA,NA
2019,2,Control,55,NA,NA
2019,2,Control,58,NA,NA
2019,2,Control,47,NA,NA
2019,2,Control,61,NA,NA
2019,2,Control,55,NA,NA
2019,2,Control,54,NA,NA
2019,2,Control,59,NA,NA
2019,2,Control,57,NA,NA
2019,2,Control,58,NA,NA
2019,2,Control,50,NA,NA
2019,2,Control,52,NA,NA
2019,2,Control,55,NA,NA
2019,2,Control,48,NA,NA
2019,2,Control,48,NA,NA
2019,2,Control,45,NA,NA
2019,2,3.50 in,75,3.99,332
2019,2,3.50 in,52,NA,NA
2019,2,3.50 in,54,NA,NA
2019,2,3.50 in,54,NA,NA
2019,2,3.50 in,66,NA,NA
2019,2,3.50 in,55,NA,NA
2019,2,3.50 in,59,NA,NA
2019,2,3.50 in,54,NA,NA
2019,2,3.50 in,56,NA,NA
2019,2,3.75 in,71,NA,NA
2019,2,3.75 in,55,NA,NA
2019,2,3.75 in,67,NA,NA
2019,2,3.75 in,62,NA,NA
2019,2,3.75 in,59,NA,NA
2019,2,3.75 in,60,NA,NA
2019,2,3.75 in,55,NA,NA
2019,2,3.75 in,49,NA,NA
2019,2,4.00 in,64,NA,NA
2019,2,4.00 in,50,NA,NA
2019,2,4.00 in,54,NA,NA
2019,2,4.00 in,48,NA,NA
2019,2,4.00 in,51,NA,NA
2019,2,Control,60,NA,NA
2019,2,Control,55,NA,NA
2019,2,Control,75,NA,NA
2019,2,Control,51,NA,NA
2019,2,Control,57,NA,NA
2019,2,Control,56,NA,NA
2019,2,Control,62,NA,NA
2019,2,Control,55,NA,NA
2019,2,Control,68,NA,NA
2019,2,Control,61,NA,NA
2019,2,Control,65,NA,NA
2019,2,Control,54,NA,NA
2019,2,Control,50,NA,NA
2019,2,Control,59,NA,NA
2019,2,Control,52,NA,NA
2019,2,3.50 in,64,NA,NA
2019,2,3.50 in,58,NA,NA
2019,2,3.50 in,56,NA,NA
2019,2,3.50 in,52,NA,NA
2019,2,3.50 in,60,NA,NA
2019,2,3.50 in,50,NA,NA
2019,2,3.50 in,61,NA,NA
2019,2,3.50 in,72,NA,NA
2019,2,3.50 in,56,NA,NA
2019,2,3.50 in,53,NA,NA
2019,2,3.50 in,63,NA,NA
2019,2,3.50 in,63,NA,NA
2019,2,3.50 in,51,NA,NA
2019,2,3.50 in,47,NA,NA
2019,2,3.50 in,61,NA,NA
2019,2,3.50 in,52,NA,NA
2019,2,3.50 in,50,NA,NA
2019,2,3.50 in,50,NA,NA
2019,2,3.50 in,50,NA,NA
2019,2,3.50 in,54,NA,NA
2019,2,3.50 in,47,NA,NA
2019,2,3.50 in,53,NA,NA
2019,2,3.50 in,56,NA,NA
2019,2,3.50 in,53,NA,NA
2019,2,3.75 in,59,NA,NA
2019,2,3.75 in,49,NA,NA
2019,2,3.75 in,67,NA,NA
2019,2,3.75 in,81,NA,NA
2019,2,3.75 in,65,NA,NA
2019,2,3.75 in,53,NA,NA
2019,2,3.75 in,58,NA,NA
2019,2,3.75 in,60,NA,NA
2019,2,3.75 in,58,NA,NA
2019,2,3.75 in,66,NA,NA
2019,2,3.75 in,56,NA,NA
2019,2,3.75 in,58,NA,NA
2019,2,3.75 in,54,NA,NA
2019,2,3.75 in,66,NA,NA
2019,2,3.75 in,56,NA,NA
2019,2,3.75 in,54,NA,NA
2019,2,4.00 in,48,NA,NA
2019,2,4.00 in,75,NA,NA
2019,2,4.00 in,61,NA,NA
2019,2,4.00 in,66,NA,NA
2019,2,4.00 in,55,NA,NA
2019,2,4.00 in,60,NA,NA
2019,2,4.00 in,46,NA,NA
2019,2,4.00 in,60,NA,NA
2019,2,Control,57,NA,NA
2019,2,Control,53,NA,NA
2019,2,Control,64,NA,NA
2019,2,Control,59,NA,NA
2019,2,Control,52,NA,NA
2019,2,Control,59,NA,NA
2019,2,Control,50,NA,NA
2019,2,Control,54,NA,NA
2019,2,Control,51,NA,NA
2019,2,Control,57,NA,NA
2019,2,Control,59,NA,NA
2019,2,Control,62,NA,NA
2019,2,Control,67,NA,NA
2019,2,Control,47,NA,NA
2019,2,Control,58,NA,NA
2019,2,Control,55,NA,NA
2019,2,Control,50,NA,NA
2019,2,Control,48,NA,NA
2019,2,Control,56,NA,NA
2019,2,Control,57,NA,NA
2019,2,Control,44,NA,NA
2019,2,Control,51,NA,NA
2019,2,Control,52,NA,NA
2019,2,Control,59,NA,NA
2019,2,Control,60,NA,NA
2019,2,Control,52,NA,NA
2019,2,Control,51,NA,NA
2019,2,Control,54,NA,NA
2019,2,Control,62,NA,NA
2019,2,Control,64,NA,NA
2019,2,Control,60,NA,NA
2019,2,Control,52,NA,NA
2019,2,Control,51,NA,NA
2019,2,Control,58,NA,NA
2019,2,Control,53,NA,NA
2019,2,Control,58,NA,NA
2019,2,Control,67,NA,NA
2019,2,Control,51,NA,NA
2019,2,Control,58,NA,NA
2019,2,Control,47,NA,NA
2019,2,Control,46,NA,NA
2019,2,3.50 in,59,NA,NA
2019,2,3.50 in,65,NA,NA
2019,2,3.50 in,60,NA,NA
2019,2,3.50 in,61,NA,NA
2019,2,3.50 in,62,NA,NA
2019,2,3.50 in,62,NA,NA
2019,2,3.50 in,56,NA,NA
2019,2,3.50 in,64,NA,NA
2019,2,3.50 in,66,NA,NA
2019,2,3.50 in,48,NA,NA
2019,2,3.50 in,52,NA,NA
2019,2,3.50 in,52,NA,NA
2019,2,3.75 in,68,NA,NA
2019,2,3.75 in,62,NA,NA
2019,2,3.75 in,57,NA,NA
2019,2,3.75 in,53,NA,NA
2019,2,3.75 in,48,NA,NA
2019,2,3.75 in,54,NA,NA
2019,2,3.75 in,60,NA,NA
2019,2,3.75 in,52,NA,NA
2019,2,3.75 in,61,NA,NA
2019,2,4.00 in,64,NA,NA
2019,2,4.00 in,56,NA,NA
2019,2,4.00 in,56,NA,NA
2019,2,4.00 in,59,NA,NA
2019,2,4.00 in,62,NA,NA
2019,2,4.00 in,66,NA,NA
2019,2,4.00 in,59,NA,NA
2019,2,4.00 in,52,NA,NA
2019,2,4.00 in,51,NA,NA
2019,2,4.00 in,47,NA,NA
2019,2,Control,60,NA,NA
2019,2,Control,55,NA,NA
2019,2,Control,79,NA,NA
2019,2,Control,63,NA,NA
2019,2,Control,73,NA,NA
2019,2,Control,64,NA,NA
2019,2,Control,61,NA,NA
2019,2,Control,54,NA,NA
2019,2,Control,48,NA,NA
2019,2,Control,62,NA,NA
2019,2,Control,58,NA,NA
2019,2,Control,45,NA,NA
2019,2,Control,56,NA,NA
2019,2,Control,47,NA,NA
2019,2,Control,49,NA,NA
2019,2,3.50 in,56,NA,NA
2019,2,3.50 in,58,NA,NA
2019,2,3.50 in,57,NA,NA
2019,2,3.50 in,51,NA,NA
2019,2,3.50 in,54,NA,NA
2019,2,3.50 in,55,NA,NA
2019,2,3.50 in,48,NA,NA
2019,2,3.50 in,49,NA,NA
2019,2,3.50 in,49,NA,NA
2019,2,3.50 in,61,NA,NA
2019,2,3.50 in,49,NA,NA
2019,2,NA,62,NA,NA
2019,2,NA,59,NA,NA
2019,2,NA,77,NA,NA
2019,2,NA,64,NA,NA
2019,2,NA,74,NA,NA
2019,2,NA,51,NA,NA
2019,3,4.00 in,78,4.68,375
2019,3,4.00 in,63,2.93,320
2019,3,4.00 in,60,2.74,350
2019,3,4.00 in,54,1.7,265
2019,3,4.00 in,62,2.86,340
2019,3,4.00 in,53,1.67,300
2019,3,4.00 in,59,2.6,330
2019,3,3.75 in,61,NA,NA
2019,3,3.75 in,64,NA,NA
2019,3,3.50 in,60,2.35,290
2019,3,3.50 in,59,2.5300000000000002,320
2019,3,Control,69,3.7,345
2019,3,Control,63,2.8000000000000003,310
2019,3,Control,51,1.59,255
2019,3,Control,56,1.82,275
2019,3,Control,60,NA,NA
2019,3,Control,54,1.84,270
2019,3,Control,60,NA,NA
2019,3,4.00 in,78,4.93,380
2019,3,4.00 in,66,3.22,340
2019,3,3.75 in,64,2.7600000000000002,320
2019,3,3.75 in,55,1.93,280
2019,3,3.75 in,64,3.06,340
2019,3,3.75 in,57,NA,NA
2019,3,3.50 in,67,3.34,340
2019,3,3.50 in,63,NA,NA
2019,3,Control,79,4.79,380
2019,3,Control,58,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,65,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,53,NA,NA
2019,3,3.75 in,67,3.17,340
2019,3,3.75 in,58,NA,NA
2019,3,3.75 in,49,1.3800000000000001,245
2019,3,3.75 in,57,NA,NA
2019,3,3.75 in,62,NA,NA
2019,3,3.75 in,57,NA,NA
2019,3,3.75 in,52,NA,NA
2019,3,3.75 in,55,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,63,NA,NA
2019,3,3.75 in,52,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,63,NA,NA
2019,3,3.50 in,59,NA,NA
2019,3,3.50 in,47,1.23,240
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,51,NA,NA
2019,3,3.50 in,59,NA,NA
2019,3,3.50 in,47,1.07,220
2019,3,3.50 in,49,1.23,235
2019,3,3.50 in,52,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,57,NA,NA
2019,3,3.50 in,46,1,215
2019,3,3.50 in,49,NA,NA
2019,3,Control,69,3.5700000000000003,340
2019,3,Control,51,NA,NA
2019,3,Control,65,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,59,NA,NA
2019,3,Control,67,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,48,NA,NA
2019,3,Control,48,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,51,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,53,NA,NA
2019,3,4.00 in,54,NA,NA
2019,3,4.00 in,54,NA,NA
2019,3,4.00 in,51,NA,NA
2019,3,4.00 in,58,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,65,NA,NA
2019,3,4.00 in,60,NA,NA
2019,3,4.00 in,53,NA,NA
2019,3,4.00 in,53,NA,NA
2019,3,4.00 in,58,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,56,NA,NA
2019,3,4.00 in,50,NA,NA
2019,3,4.00 in,46,NA,NA
2019,3,4.00 in,62,NA,NA
2019,3,4.00 in,50,NA,NA
2019,3,4.00 in,51,NA,NA
2019,3,4.00 in,51,NA,NA
2019,3,4.00 in,49,NA,NA
2019,3,3.75 in,61,NA,NA
2019,3,3.75 in,61,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.75 in,51,NA,NA
2019,3,3.75 in,47,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,50,NA,NA
2019,3,3.75 in,56,NA,NA
2019,3,3.75 in,49,NA,NA
2019,3,3.75 in,56,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,58,NA,NA
2019,3,3.75 in,52,NA,NA
2019,3,3.75 in,55,NA,NA
2019,3,3.75 in,49,NA,NA
2019,3,3.75 in,50,NA,NA
2019,3,3.75 in,49,NA,NA
2019,3,3.75 in,51,NA,NA
2019,3,3.75 in,49,NA,NA
2019,3,3.75 in,47,NA,NA
2019,3,3.50 in,63,NA,NA
2019,3,3.50 in,63,NA,NA
2019,3,3.50 in,50,NA,NA
2019,3,3.50 in,58,NA,NA
2019,3,3.50 in,47,NA,NA
2019,3,3.50 in,45,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,46,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,48,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,46,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,68,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,46,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,59,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,48,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,50,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,62,NA,NA
2019,3,4.00 in,61,NA,NA
2019,3,4.00 in,58,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,49,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,53,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,49,NA,NA
2019,3,4.00 in,48,NA,NA
2019,3,4.00 in,46,NA,NA
2019,3,4.00 in,49,NA,NA
2019,3,3.75 in,56,NA,NA
2019,3,3.75 in,63,NA,NA
2019,3,3.75 in,45,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.75 in,55,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.75 in,52,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.75 in,56,NA,NA
2019,3,3.50 in,48,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,52,NA,NA
2019,3,3.50 in,52,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,51,NA,NA
2019,3,3.50 in,59,NA,NA
2019,3,3.50 in,48,NA,NA
2019,3,3.50 in,50,NA,NA
2019,3,3.50 in,52,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,47,NA,NA
2019,3,3.50 in,57,NA,NA
2019,3,3.50 in,48,NA,NA
2019,3,3.50 in,48,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,49,NA,NA
2019,3,3.50 in,49,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,49,NA,NA
2019,3,3.50 in,46,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,51,NA,NA
2019,3,3.50 in,57,NA,NA
2019,3,3.50 in,50,NA,NA
2019,3,3.50 in,48,NA,NA
2019,3,3.50 in,49,NA,NA
2019,3,3.50 in,47,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,Control,65,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,46,NA,NA
2019,3,Control,42,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,48,NA,NA
2019,3,4.00 in,64,NA,NA
2019,3,4.00 in,59,NA,NA
2019,3,4.00 in,50,NA,NA
2019,3,4.00 in,56,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,47,NA,NA
2019,3,4.00 in,55,NA,NA
2019,3,4.00 in,45,NA,NA
2019,3,4.00 in,42,NA,NA
2019,3,4.00 in,45,NA,NA
2019,3,4.00 in,54,NA,NA
2019,3,4.00 in,56,NA,NA
2019,3,4.00 in,43,NA,NA
2019,3,3.75 in,68,NA,NA
2019,3,3.75 in,52,NA,NA
2019,3,3.75 in,56,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,52,NA,NA
2019,3,3.75 in,52,NA,NA
2019,3,3.75 in,59,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.75 in,47,NA,NA
2019,3,3.75 in,51,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,63,NA,NA
2019,3,3.50 in,50,NA,NA
2019,3,3.50 in,51,NA,NA
2019,3,3.50 in,59,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,46,NA,NA
2019,3,3.50 in,52,NA,NA
2019,3,3.50 in,46,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,66,NA,NA
2019,3,Control,61,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,48,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,48,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,48,NA,NA
2019,3,Control,60,NA,NA
2019,3,Control,64,NA,NA
2019,3,Control,44,NA,NA
2019,3,Control,48,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,45,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,59,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,72,5.58,380
2019,3,4.00 in,70,NA,NA
2019,3,4.00 in,51,NA,NA
2019,3,4.00 in,50,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,67,NA,NA
2019,3,3.75 in,57,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,46,NA,NA
2019,3,3.75 in,52,NA,NA
2019,3,3.75 in,48,NA,NA
2019,3,3.75 in,52,NA,NA
2019,3,3.75 in,48,NA,NA
2019,3,3.75 in,48,NA,NA
2019,3,3.75 in,46,NA,NA
2019,3,3.50 in,65,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,59,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,52,NA,NA
2019,3,3.50 in,50,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,51,NA,NA
2019,3,3.50 in,57,NA,NA
2019,3,3.50 in,60,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,59,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,58,NA,NA
2019,3,3.50 in,44,NA,NA
2019,3,3.50 in,59,NA,NA
2019,3,3.50 in,49,NA,NA
2019,3,3.50 in,47,NA,NA
2019,3,3.50 in,52,NA,NA
2019,3,3.50 in,47,NA,NA
2019,3,3.50 in,47,NA,NA
2019,3,3.50 in,47,NA,NA
2019,3,Control,60,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,62,NA,NA
2019,3,Control,63,NA,NA
2019,3,Control,46,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,60,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,46,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,60,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,60,NA,NA
2019,3,Control,63,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,56,NA,NA
2019,3,Control,49,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,61,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,50,NA,NA
2019,3,4.00 in,68,NA,NA
2019,3,4.00 in,56,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,51,NA,NA
2019,3,4.00 in,63,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,3.75 in,59,NA,NA
2019,3,3.75 in,56,NA,NA
2019,3,3.75 in,64,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,61,NA,NA
2019,3,3.75 in,56,NA,NA
2019,3,3.75 in,60,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.75 in,57,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.75 in,50,NA,NA
2019,3,3.75 in,50,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.50 in,71,2.38,325
2019,3,3.50 in,58,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,52,NA,NA
2019,3,3.50 in,57,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,49,NA,NA
2019,3,3.50 in,47,NA,NA
2019,3,3.50 in,52,NA,NA
2019,3,Control,81,NA,NA
2019,3,Control,85,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,53,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,70,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,62,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,57,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,58,NA,NA
2019,3,Control,55,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,52,NA,NA
2019,3,Control,43,NA,NA
2019,3,Control,47,NA,NA
2019,3,Control,50,NA,NA
2019,3,Control,51,NA,NA
2019,3,Control,54,NA,NA
2019,3,Control,60,NA,NA
2019,3,4.00 in,58,NA,NA
2019,3,4.00 in,60,NA,NA
2019,3,4.00 in,54,NA,NA
2019,3,4.00 in,46,NA,NA
2019,3,4.00 in,58,NA,NA
2019,3,4.00 in,57,NA,NA
2019,3,4.00 in,53,NA,NA
2019,3,4.00 in,46,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,52,NA,NA
2019,3,4.00 in,51,NA,NA
2019,3,3.75 in,54,NA,NA
2019,3,3.75 in,51,NA,NA
2019,3,3.75 in,60,NA,NA
2019,3,3.75 in,57,NA,NA
2019,3,3.75 in,66,NA,NA
2019,3,3.75 in,57,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.75 in,49,NA,NA
2019,3,3.75 in,51,NA,NA
2019,3,3.75 in,53,NA,NA
2019,3,3.75 in,55,NA,NA
2019,3,3.75 in,51,NA,NA
2019,3,3.75 in,57,NA,NA
2019,3,3.75 in,47,NA,NA
2019,3,3.75 in,48,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,63,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,62,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,58,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,55,NA,NA
2019,3,3.50 in,53,NA,NA
2019,3,3.50 in,50,NA,NA
2019,3,3.50 in,54,NA,NA
2019,3,3.50 in,51,NA,NA
2019,3,3.50 in,51,NA,NA
2019,3,3.50 in,51,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,56,NA,NA
2019,3,3.50 in,47,NA,NA
2019,3,3.50 in,52,NA,NA
